Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,19,2011-01-07,15247.21,False
2011-01-07,7,2011-01-07,11891.5,False
2011-01-07,40,2011-01-07,10733.25,False
2011-01-07,18,2011-01-07,19062.02,False
2011-01-07,28,2011-01-07,16305.87,False
2011-01-07,6,2011-01-07,20745.47,False
2011-01-07,29,2011-01-07,7681.98,False
2011-01-07,5,2011-01-07,3543.86,False
2011-01-07,41,2011-01-07,13970.99,False
2011-01-07,39,2011-01-07,19318.35,False
2011-01-07,30,2011-01-07,1021.73,False
2011-01-07,16,2011-01-07,11076.37,False
2011-01-07,17,2011-01-07,29555.43,False
2011-01-07,26,2011-01-07,9723.85,False
2011-01-07,43,2011-01-07,1353.3,False
2011-01-07,36,2011-01-07,1779.52,False
2011-01-07,44,2011-01-07,728.44,False
2011-01-07,31,2011-01-07,15391.7,False
2011-01-07,38,2011-01-07,1089.27,False
2011-01-07,25,2011-01-07,10537.6,False
2011-01-07,33,2011-01-07,788.68,False
2011-01-07,35,2011-01-07,23909.88,False
2011-01-07,34,2011-01-07,11883.26,False
2011-01-07,4,2011-01-07,27370.4,False
2011-01-07,20,2011-01-07,18150.65,False
2011-01-07,2,2011-01-07,16916.65,False
2011-01-07,37,2011-01-07,1298.44,False
2011-01-07,24,2011-01-07,14755.63,False
2011-01-07,11,2011-01-07,20951.24,False
2011-01-07,32,2011-01-07,14509.99,False
2011-01-07,27,2011-01-07,21156.25,False
2011-01-07,21,2011-01-07,16939.42,False
2011-01-07,12,2011-01-07,18727.17,False
2011-01-07,3,2011-01-07,4085.91,False
2011-01-07,9,2011-01-07,7075.36,False
2011-01-07,14,2011-01-07,20687.76,False
2011-01-07,42,2011-01-07,1418.1,False
2011-01-07,15,2011-01-07,11273.4,False
2011-01-07,10,2011-01-07,40235.18,False
2011-01-07,23,2011-01-07,26394.19,False
2011-01-07,1,2011-01-07,17744.78,False
2011-01-07,22,2011-01-07,14019.43,False
2011-01-07,8,2011-01-07,11020.0,False
2011-01-07,13,2011-01-07,21193.24,False
2011-01-07,45,2011-01-07,14082.8,False
2011-01-14,2,2011-01-14,16438.95,False
2011-01-14,30,2011-01-14,1008.93,False
2011-01-14,22,2011-01-14,12131.73,False
2011-01-14,33,2011-01-14,1042.18,False
2011-01-14,8,2011-01-14,9983.39,False
2011-01-14,44,2011-01-14,699.74,False
2011-01-14,21,2011-01-14,14569.2,False
2011-01-14,14,2011-01-14,16878.05,False
2011-01-14,41,2011-01-14,12430.19,False
2011-01-14,10,2011-01-14,38459.9,False
2011-01-14,28,2011-01-14,13275.73,False
2011-01-14,39,2011-01-14,17418.56,False
2011-01-14,36,2011-01-14,1888.96,False
2011-01-14,32,2011-01-14,12050.2,False
2011-01-14,18,2011-01-14,15525.91,False
2011-01-14,7,2011-01-14,10516.26,False
2011-01-14,25,2011-01-14,8969.57,False
2011-01-14,43,2011-01-14,1118.29,False
2011-01-14,5,2011-01-14,3076.45,False
2011-01-14,26,2011-01-14,7881.48,False
2011-01-14,37,2011-01-14,1394.22,False
2011-01-14,17,2011-01-14,11789.16,False
2011-01-14,9,2011-01-14,5612.63,False
2011-01-14,3,2011-01-14,4424.32,False
2011-01-14,27,2011-01-14,20809.9,False
2011-01-14,16,2011-01-14,8567.94,False
2011-01-14,34,2011-01-14,11248.31,False
2011-01-14,1,2011-01-14,13608.44,False
2011-01-14,6,2011-01-14,18814.14,False
2011-01-14,35,2011-01-14,21688.79,False
2011-01-14,38,2011-01-14,920.14,False
2011-01-14,31,2011-01-14,14816.37,False
2011-01-14,23,2011-01-14,24853.88,False
2011-01-14,42,2011-01-14,1587.07,False
2011-01-14,12,2011-01-14,15168.14,False
2011-01-14,29,2011-01-14,7625.48,False
2011-01-14,24,2011-01-14,12593.78,False
2011-01-14,19,2011-01-14,12513.11,False
2011-01-14,4,2011-01-14,23703.99,False
2011-01-14,40,2011-01-14,8287.98,False
2011-01-14,20,2011-01-14,16142.89,False
2011-01-14,11,2011-01-14,18546.11,False
2011-01-14,15,2011-01-14,9706.22,False
2011-01-14,13,2011-01-14,19668.25,False
2011-01-14,45,2011-01-14,9134.7,False
2011-01-21,23,2011-01-21,25072.59,False
2011-01-21,14,2011-01-21,18488.83,False
2011-01-21,21,2011-01-21,14155.35,False
2011-01-21,10,2011-01-21,36056.13,False
2011-01-21,1,2011-01-21,12889.88,False
2011-01-21,40,2011-01-21,7830.91,False
2011-01-21,12,2011-01-21,15872.03,False
2011-01-21,22,2011-01-21,13670.62,False
2011-01-21,29,2011-01-21,7422.39,False
2011-01-21,18,2011-01-21,18353.28,False
2011-01-21,7,2011-01-21,9347.05,False
2011-01-21,17,2011-01-21,11119.05,False
2011-01-21,6,2011-01-21,20906.13,False
2011-01-21,35,2011-01-21,23225.36,False
2011-01-21,45,2011-01-21,10949.39,False
2011-01-21,44,2011-01-21,412.74,False
2011-01-21,36,2011-01-21,1919.25,False
2011-01-21,24,2011-01-21,13060.82,False
2011-01-21,11,2011-01-21,19804.02,False
