Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,26,2011-01-07,1165.0,False
2011-01-07,44,2011-01-07,4.2,False
2011-01-07,37,2011-01-07,98.6,False
2011-01-07,8,2011-01-07,1178.1,False
2011-01-07,41,2011-01-07,2162.75,False
2011-01-07,22,2011-01-07,1438.18,False
2011-01-07,32,2011-01-07,2036.45,False
2011-01-07,30,2011-01-07,24.0,False
2011-01-07,13,2011-01-07,2722.76,False
2011-01-07,10,2011-01-07,5108.2,False
2011-01-07,18,2011-01-07,2749.66,False
2011-01-07,9,2011-01-07,965.48,False
2011-01-07,17,2011-01-07,2797.2,False
2011-01-07,28,2011-01-07,2845.26,False
2011-01-07,34,2011-01-07,1067.2,False
2011-01-07,11,2011-01-07,2116.75,False
2011-01-07,19,2011-01-07,2055.2,False
2011-01-07,21,2011-01-07,3110.41,False
2011-01-07,42,2011-01-07,-4.0,False
2011-01-07,24,2011-01-07,2285.5,False
2011-01-07,14,2011-01-07,2917.45,False
2011-01-07,39,2011-01-07,1421.95,False
2011-01-07,5,2011-01-07,479.53,False
2011-01-07,29,2011-01-07,1331.27,False
2011-01-07,6,2011-01-07,2407.1,False
2011-01-07,20,2011-01-07,3160.17,False
2011-01-07,45,2011-01-07,2167.94,False
2011-01-07,38,2011-01-07,48.4,False
2011-01-07,43,2011-01-07,23.4,False
2011-01-07,27,2011-01-07,2228.95,False
2011-01-07,3,2011-01-07,502.6,False
2011-01-07,12,2011-01-07,3834.42,False
2011-01-07,4,2011-01-07,2733.2,False
2011-01-07,25,2011-01-07,925.4,False
2011-01-07,35,2011-01-07,3041.14,False
2011-01-07,7,2011-01-07,3521.0,False
2011-01-07,15,2011-01-07,1759.24,False
2011-01-07,2,2011-01-07,3489.46,False
2011-01-07,23,2011-01-07,3444.2,False
2011-01-07,31,2011-01-07,1968.65,False
2011-01-07,40,2011-01-07,867.3,False
2011-01-07,1,2011-01-07,2149.06,False
2011-01-07,16,2011-01-07,1722.66,False
2011-01-14,9,2011-01-14,1484.46,False
2011-01-14,20,2011-01-14,3356.5,False
2011-01-14,31,2011-01-14,3965.1,False
2011-01-14,38,2011-01-14,9.8,False
2011-01-14,2,2011-01-14,4958.98,False
2011-01-14,45,2011-01-14,2653.16,False
2011-01-14,7,2011-01-14,2556.34,False
2011-01-14,42,2011-01-14,-8.6,False
2011-01-14,32,2011-01-14,1818.3,False
2011-01-14,29,2011-01-14,1277.2,False
2011-01-14,13,2011-01-14,2953.82,False
2011-01-14,35,2011-01-14,3682.16,False
2011-01-14,27,2011-01-14,2520.9,False
2011-01-14,21,2011-01-14,4895.51,False
2011-01-14,39,2011-01-14,1970.85,False
2011-01-14,24,2011-01-14,2443.6,False
2011-01-14,6,2011-01-14,2961.77,False
2011-01-14,11,2011-01-14,2797.41,False
2011-01-14,23,2011-01-14,3103.8,False
2011-01-14,19,2011-01-14,2202.2,False
2011-01-14,34,2011-01-14,1385.5,False
2011-01-14,40,2011-01-14,780.3,False
2011-01-14,4,2011-01-14,3408.2,False
2011-01-14,10,2011-01-14,4689.82,False
2011-01-14,14,2011-01-14,2779.45,False
2011-01-14,28,2011-01-14,1199.61,False
2011-01-14,30,2011-01-14,69.0,False
2011-01-14,8,2011-01-14,1459.51,False
2011-01-14,3,2011-01-14,1002.92,False
2011-01-14,1,2011-01-14,4002.0,False
2011-01-14,22,2011-01-14,1438.9,False
2011-01-14,18,2011-01-14,2577.34,False
2011-01-14,15,2011-01-14,1506.67,False
2011-01-14,37,2011-01-14,191.6,False
2011-01-14,41,2011-01-14,2158.0,False
2011-01-14,44,2011-01-14,5.36,False
2011-01-14,5,2011-01-14,661.9,False
