Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,19,2011-01-07,53718.0,False
2011-01-07,7,2011-01-07,43812.8,False
2011-01-07,40,2011-01-07,33405.48,False
2011-01-07,18,2011-01-07,68092.73,False
2011-01-07,28,2011-01-07,52541.78,False
2011-01-07,6,2011-01-07,69679.85,False
2011-01-07,29,2011-01-07,29671.96,False
2011-01-07,5,2011-01-07,22097.98,False
2011-01-07,41,2011-01-07,57415.62,False
2011-01-07,39,2011-01-07,57301.27,False
2011-01-07,30,2011-01-07,25817.29,False
2011-01-07,16,2011-01-07,41403.37,False
2011-01-07,17,2011-01-07,61958.93,False
2011-01-07,26,2011-01-07,38029.31,False
2011-01-07,43,2011-01-07,19684.03,False
2011-01-07,36,2011-01-07,10902.64,False
2011-01-07,44,2011-01-07,15264.71,False
2011-01-07,31,2011-01-07,56955.23,False
2011-01-07,38,2011-01-07,17554.91,False
2011-01-07,25,2011-01-07,41079.9,False
2011-01-07,33,2011-01-07,6730.46,False
2011-01-07,35,2011-01-07,31205.75,False
2011-01-07,34,2011-01-07,43534.74,False
2011-01-07,4,2011-01-07,84654.62,False
2011-01-07,20,2011-01-07,92715.41,False
2011-01-07,2,2011-01-07,84723.83,False
2011-01-07,37,2011-01-07,28720.47,False
2011-01-07,24,2011-01-07,42178.54,False
2011-01-07,11,2011-01-07,54724.39,False
2011-01-07,32,2011-01-07,59809.74,False
2011-01-07,27,2011-01-07,73069.06,False
2011-01-07,21,2011-01-07,38692.54,False
2011-01-07,12,2011-01-07,51909.06,False
2011-01-07,3,2011-01-07,20574.08,False
2011-01-07,9,2011-01-07,30553.14,False
2011-01-07,14,2011-01-07,75505.73,False
2011-01-07,42,2011-01-07,21585.72,False
2011-01-07,15,2011-01-07,30520.64,False
2011-01-07,10,2011-01-07,109513.44,False
2011-01-07,23,2011-01-07,58638.29,False
2011-01-07,1,2011-01-07,63517.55,False
2011-01-07,22,2011-01-07,57539.99,False
2011-01-07,8,2011-01-07,44446.71,False
2011-01-07,13,2011-01-07,83764.0,False
2011-01-07,45,2011-01-07,42293.68,False
2011-01-14,2,2011-01-14,78374.47,False
2011-01-14,30,2011-01-14,24324.67,False
2011-01-14,22,2011-01-14,50604.51,False
2011-01-14,33,2011-01-14,6420.65,False
2011-01-14,8,2011-01-14,39694.03,False
2011-01-14,44,2011-01-14,15122.78,False
2011-01-14,21,2011-01-14,41614.92,False
2011-01-14,14,2011-01-14,67135.67,False
2011-01-14,41,2011-01-14,52972.32,False
2011-01-14,10,2011-01-14,103707.85,False
2011-01-14,28,2011-01-14,47502.36,False
2011-01-14,39,2011-01-14,56880.09,False
2011-01-14,36,2011-01-14,11730.9,False
2011-01-14,32,2011-01-14,53885.94,False
2011-01-14,18,2011-01-14,54800.96,False
2011-01-14,7,2011-01-14,36701.58,False
2011-01-14,25,2011-01-14,41815.2,False
2011-01-14,43,2011-01-14,19234.02,False
2011-01-14,5,2011-01-14,20394.33,False
2011-01-14,26,2011-01-14,35661.31,False
2011-01-14,37,2011-01-14,28537.49,False
2011-01-14,17,2011-01-14,49673.86,False
2011-01-14,9,2011-01-14,27866.43,False
