Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,23,2011-01-07,8351.94,False
2011-01-07,32,2011-01-07,3356.93,False
2011-01-07,7,2011-01-07,8669.85,False
2011-01-07,26,2011-01-07,2587.69,False
2011-01-07,30,2011-01-07,9.83,False
2011-01-07,22,2011-01-07,3886.95,False
2011-01-07,24,2011-01-07,3831.87,False
2011-01-07,34,2011-01-07,3755.37,False
2011-01-07,6,2011-01-07,7186.65,False
2011-01-07,35,2011-01-07,5280.7,False
2011-01-07,38,2011-01-07,2.0,False
2011-01-07,13,2011-01-07,8017.0,False
2011-01-07,40,2011-01-07,4049.88,False
2011-01-07,2,2011-01-07,7640.43,False
2011-01-07,3,2011-01-07,3795.9,False
2011-01-07,1,2011-01-07,5276.25,False
2011-01-07,16,2011-01-07,4831.4,False
2011-01-07,8,2011-01-07,4434.25,False
2011-01-07,11,2011-01-07,11163.51,False
2011-01-07,43,2011-01-07,5.0,False
2011-01-07,45,2011-01-07,2828.29,False
2011-01-07,28,2011-01-07,5910.88,False
2011-01-07,31,2011-01-07,3345.74,False
2011-01-07,41,2011-01-07,3231.17,False
2011-01-07,25,2011-01-07,2343.6,False
2011-01-07,19,2011-01-07,3849.88,False
2011-01-07,18,2011-01-07,8250.82,False
2011-01-07,39,2011-01-07,4358.24,False
2011-01-07,15,2011-01-07,2568.58,False
2011-01-07,44,2011-01-07,21.0,False
2011-01-07,10,2011-01-07,19754.29,False
2011-01-07,12,2011-01-07,7616.23,False
2011-01-07,9,2011-01-07,3026.53,False
2011-01-07,29,2011-01-07,3320.97,False
2011-01-07,21,2011-01-07,4996.95,False
2011-01-07,14,2011-01-07,10040.8,False
2011-01-07,4,2011-01-07,10384.23,False
2011-01-07,27,2011-01-07,5515.97,False
2011-01-07,17,2011-01-07,3441.11,False
2011-01-07,20,2011-01-07,8362.68,False
2011-01-07,5,2011-01-07,1870.44,False
2011-01-14,25,2011-01-14,2583.96,False
2011-01-14,24,2011-01-14,3219.88,False
2011-01-14,21,2011-01-14,3884.72,False
2011-01-14,26,2011-01-14,2542.27,False
2011-01-14,23,2011-01-14,4235.92,False
2011-01-14,1,2011-01-14,3519.44,False
2011-01-14,22,2011-01-14,2745.18,False
2011-01-14,27,2011-01-14,5503.08,False
2011-01-14,20,2011-01-14,6556.73,False
2011-01-14,39,2011-01-14,3306.64,False
2011-01-14,19,2011-01-14,4576.15,False
2011-01-14,41,2011-01-14,2763.82,False
2011-01-14,28,2011-01-14,5350.99,False
2011-01-14,18,2011-01-14,5593.93,False
2011-01-14,17,2011-01-14,3551.13,False
2011-01-14,35,2011-01-14,4020.53,False
2011-01-14,16,2011-01-14,3644.1,False
2011-01-14,40,2011-01-14,2817.05,False
2011-01-14,29,2011-01-14,1126.22,False
2011-01-14,13,2011-01-14,6051.38,False
2011-01-14,14,2011-01-14,6793.58,False
2011-01-14,43,2011-01-14,17.0,False
2011-01-14,11,2011-01-14,8211.16,False
2011-01-14,15,2011-01-14,2490.51,False
2011-01-14,42,2011-01-14,7.0,False
2011-01-14,31,2011-01-14,3411.88,False
2011-01-14,12,2011-01-14,5355.9,False
2011-01-14,10,2011-01-14,15290.17,False
2011-01-14,7,2011-01-14,6110.48,False
2011-01-14,6,2011-01-14,7959.11,False
2011-01-14,9,2011-01-14,2666.84,False
2011-01-14,32,2011-01-14,3793.51,False
2011-01-14,45,2011-01-14,1906.03,False
2011-01-14,8,2011-01-14,3225.5,False
2011-01-14,2,2011-01-14,7639.31,False
2011-01-14,5,2011-01-14,1791.02,False
2011-01-14,44,2011-01-14,16.5,False
2011-01-14,34,2011-01-14,2734.48,False
2011-01-14,3,2011-01-14,1941.41,False
2011-01-14,4,2011-01-14,7850.1,False
2011-01-21,35,2011-01-21,1878.89,False
2011-01-21,15,2011-01-21,1812.08,False
2011-01-21,5,2011-01-21,1495.44,False
2011-01-21,26,2011-01-21,2118.0,False
2011-01-21,8,2011-01-21,3073.7,False
2011-01-21,29,2011-01-21,2617.24,False
2011-01-21,14,2011-01-21,8460.72,False
2011-01-21,13,2011-01-21,6990.32,False
2011-01-21,41,2011-01-21,3196.41,False
2011-01-21,27,2011-01-21,4256.21,False
2011-01-21,30,2011-01-21,10.0,False
2011-01-21,40,2011-01-21,2555.35,False
2011-01-21,25,2011-01-21,1958.04,False
2011-01-21,20,2011-01-21,5999.2,False
2011-01-21,6,2011-01-21,6298.9,False
