Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,25,2011-01-07,9.71,False
2011-01-07,28,2011-01-07,20770.05,False
2011-01-07,18,2011-01-07,40.62,False
2011-01-07,14,2011-01-07,37383.57,False
2011-01-07,40,2011-01-07,16250.02,False
2011-01-07,7,2011-01-07,1132.8,False
2011-01-07,1,2011-01-07,14670.69,False
2011-01-07,42,2011-01-07,17126.9,False
2011-01-07,29,2011-01-07,65.78,False
2011-01-07,44,2011-01-07,4258.24,False
2011-01-07,10,2011-01-07,146.88,False
2011-01-07,39,2011-01-07,10158.47,False
2011-01-07,19,2011-01-07,20901.73,False
2011-01-07,26,2011-01-07,18299.67,False
2011-01-07,32,2011-01-07,16126.96,False
2011-01-07,38,2011-01-07,12013.8,False
2011-01-07,11,2011-01-07,12024.82,False
2011-01-07,31,2011-01-07,17921.86,False
2011-01-07,2,2011-01-07,23585.74,False
2011-01-07,4,2011-01-07,16408.95,False
2011-01-07,41,2011-01-07,15445.16,False
2011-01-07,23,2011-01-07,-1.13,False
2011-01-07,30,2011-01-07,6523.25,False
2011-01-07,27,2011-01-07,25117.89,False
2011-01-07,24,2011-01-07,25848.94,False
2011-01-07,43,2011-01-07,15654.6,False
2011-01-07,12,2011-01-07,16.48,False
2011-01-07,22,2011-01-07,1272.06,False
2011-01-07,33,2011-01-07,8144.38,False
2011-01-07,36,2011-01-07,21071.88,False
2011-01-07,35,2011-01-07,18.38,False
2011-01-07,20,2011-01-07,36100.08,False
2011-01-07,37,2011-01-07,10342.49,False
2011-01-07,6,2011-01-07,12397.37,False
2011-01-07,17,2011-01-07,518.55,False
2011-01-07,13,2011-01-07,17478.7,False
2011-01-07,34,2011-01-07,10908.42,False
2011-01-07,16,2011-01-07,27.86,False
2011-01-07,15,2011-01-07,61.94,False
2011-01-07,8,2011-01-07,9251.06,False
2011-01-14,25,2011-01-14,34.9,False
2011-01-14,28,2011-01-14,17527.63,False
2011-01-14,42,2011-01-14,17309.15,False
2011-01-14,24,2011-01-14,27853.42,False
2011-01-14,40,2011-01-14,14278.01,False
2011-01-14,4,2011-01-14,17820.63,False
2011-01-14,30,2011-01-14,6852.86,False
2011-01-14,22,2011-01-14,1297.94,False
2011-01-14,11,2011-01-14,12633.32,False
2011-01-14,29,2011-01-14,11.94,False
2011-01-14,43,2011-01-14,17441.29,False
2011-01-14,44,2011-01-14,4738.11,False
2011-01-14,33,2011-01-14,9349.8,False
2011-01-14,36,2011-01-14,24565.89,False
2011-01-14,15,2011-01-14,15.92,False
2011-01-14,6,2011-01-14,12607.86,False
2011-01-14,26,2011-01-14,16991.89,False
2011-01-14,35,2011-01-14,24.96,False
2011-01-14,8,2011-01-14,8737.39,False
2011-01-14,23,2011-01-14,47.74,False
2011-01-14,32,2011-01-14,16641.16,False
2011-01-14,19,2011-01-14,20804.55,False
2011-01-14,34,2011-01-14,11559.4,False
