Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,19,2011-01-07,38257.45,False
2011-01-07,7,2011-01-07,14617.33,False
2011-01-07,40,2011-01-07,32443.17,False
2011-01-07,18,2011-01-07,31494.54,False
2011-01-07,28,2011-01-07,34416.49,False
2011-01-07,6,2011-01-07,46449.36,False
2011-01-07,29,2011-01-07,19321.38,False
2011-01-07,5,2011-01-07,13859.84,False
2011-01-07,41,2011-01-07,35016.85,False
2011-01-07,39,2011-01-07,32212.42,False
2011-01-07,30,2011-01-07,12238.6,False
2011-01-07,16,2011-01-07,16379.95,False
2011-01-07,17,2011-01-07,21469.5,False
2011-01-07,26,2011-01-07,30301.07,False
2011-01-07,43,2011-01-07,12878.48,False
2011-01-07,36,2011-01-07,3596.48,False
2011-01-07,44,2011-01-07,4398.46,False
2011-01-07,31,2011-01-07,24567.89,False
2011-01-07,38,2011-01-07,9462.96,False
2011-01-07,25,2011-01-07,25525.84,False
2011-01-07,33,2011-01-07,3351.67,False
2011-01-07,35,2011-01-07,15216.64,False
2011-01-07,34,2011-01-07,27010.65,False
2011-01-07,4,2011-01-07,64561.77,False
2011-01-07,20,2011-01-07,70881.41,False
2011-01-07,2,2011-01-07,60626.1,False
2011-01-07,37,2011-01-07,16520.79,False
2011-01-07,24,2011-01-07,44730.49,False
2011-01-07,11,2011-01-07,31779.43,False
2011-01-07,32,2011-01-07,23672.62,False
2011-01-07,27,2011-01-07,40981.63,False
2011-01-07,21,2011-01-07,17605.97,False
2011-01-07,12,2011-01-07,42630.11,False
2011-01-07,3,2011-01-07,7891.78,False
2011-01-07,9,2011-01-07,21788.34,False
2011-01-07,14,2011-01-07,48031.61,False
2011-01-07,42,2011-01-07,18651.13,False
2011-01-07,15,2011-01-07,18043.51,False
2011-01-07,10,2011-01-07,89059.39,False
2011-01-07,23,2011-01-07,32452.77,False
2011-01-07,1,2011-01-07,36599.46,False
2011-01-07,22,2011-01-07,34928.47,False
2011-01-07,8,2011-01-07,26653.81,False
2011-01-07,13,2011-01-07,36472.35,False
2011-01-07,45,2011-01-07,32957.9,False
2011-01-14,2,2011-01-14,57356.16,False
2011-01-14,30,2011-01-14,13029.36,False
2011-01-14,22,2011-01-14,35004.13,False
2011-01-14,33,2011-01-14,3565.8,False
2011-01-14,8,2011-01-14,25492.35,False
2011-01-14,44,2011-01-14,5007.68,False
2011-01-14,21,2011-01-14,17204.6,False
2011-01-14,14,2011-01-14,46705.27,False
2011-01-14,41,2011-01-14,32192.98,False
2011-01-14,10,2011-01-14,85777.43,False
2011-01-14,28,2011-01-14,33614.41,False
2011-01-14,39,2011-01-14,33509.09,False
2011-01-14,36,2011-01-14,4026.03,False
2011-01-14,32,2011-01-14,22387.83,False
2011-01-14,18,2011-01-14,28091.79,False
2011-01-14,7,2011-01-14,13515.63,False
2011-01-14,25,2011-01-14,28264.45,False
2011-01-14,43,2011-01-14,12167.3,False
2011-01-14,5,2011-01-14,13608.48,False
