Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,11,2011-01-07,31.38,False
2011-01-07,1,2011-01-07,22.94,False
2011-01-07,13,2011-01-07,11.44,False
2011-01-07,2,2011-01-07,19.43,False
2011-01-07,17,2011-01-07,5.97,False
2011-01-07,3,2011-01-07,4.0,False
2011-01-07,40,2011-01-07,20.94,False
2011-01-07,23,2011-01-07,20.94,False
2011-01-07,4,2011-01-07,31.41,False
2011-01-07,22,2011-01-07,10.47,False
2011-01-07,10,2011-01-07,5.47,False
2011-01-07,39,2011-01-07,2.88,False
2011-01-07,41,2011-01-07,11.94,False
2011-01-07,19,2011-01-07,15.0,False
2011-01-07,15,2011-01-07,1.16,False
2011-01-07,5,2011-01-07,11.47,False
2011-01-07,6,2011-01-07,34.41,False
2011-01-14,13,2011-01-14,17.41,False
2011-01-14,23,2011-01-14,79.23,False
2011-01-14,20,2011-01-14,10.47,False
2011-01-14,28,2011-01-14,288.03,False
2011-01-14,16,2011-01-14,11.47,False
2011-01-14,40,2011-01-14,31.41,False
2011-01-14,17,2011-01-14,22.88,False
2011-01-14,5,2011-01-14,33.41,False
2011-01-14,32,2011-01-14,5.97,False
2011-01-14,1,2011-01-14,34.41,False
2011-01-14,12,2011-01-14,52.35,False
2011-01-14,22,2011-01-14,20.94,False
2011-01-14,11,2011-01-14,21.88,False
2011-01-14,39,2011-01-14,10.47,False
2011-01-14,2,2011-01-14,45.88,False
2011-01-14,6,2011-01-14,11.47,False
2011-01-21,7,2011-01-21,24.48,False
2011-01-21,13,2011-01-21,5.97,False
2011-01-21,34,2011-01-21,28.94,False
2011-01-21,32,2011-01-21,11.44,False
2011-01-21,40,2011-01-21,10.47,False
2011-01-21,24,2011-01-21,11.47,False
2011-01-21,5,2011-01-21,11.47,False
2011-01-21,4,2011-01-21,2.0,False
2011-01-21,19,2011-01-21,2.25,False
2011-01-21,10,2011-01-21,41.88,False
2011-01-21,6,2011-01-21,11.47,False
2011-01-21,2,2011-01-21,22.94,False
2011-01-21,1,2011-01-21,11.47,False
2011-01-21,23,2011-01-21,52.35,False
2011-01-21,11,2011-01-21,10.47,False
2011-01-28,6,2011-01-28,11.47,False
2011-01-28,39,2011-01-28,52.35,False
2011-01-28,2,2011-01-28,34.41,False
2011-01-28,17,2011-01-28,10.94,False
2011-01-28,34,2011-01-28,4.0,False
2011-01-28,11,2011-01-28,10.94,False
2011-01-28,13,2011-01-28,5.47,False
2011-01-28,26,2011-01-28,24.96,False
2011-01-28,5,2011-01-28,11.54,False
2011-01-28,24,2011-01-28,11.47,False
2011-01-28,18,2011-01-28,5.0,False
2011-01-28,7,2011-01-28,18.01,False
2011-01-28,10,2011-01-28,20.94,False
2011-01-28,23,2011-01-28,20.94,False
2011-02-04,23,2011-02-04,15.94,False
2011-02-04,10,2011-02-04,41.88,False
2011-02-04,11,2011-02-04,14.47,False
2011-02-04,34,2011-02-04,4.0,False
2011-02-04,6,2011-02-04,22.94,False
2011-02-04,4,2011-02-04,10.47,False
2011-02-04,22,2011-02-04,10.47,False
2011-02-04,13,2011-02-04,5.97,False
2011-02-04,28,2011-02-04,36.88,False
2011-02-04,35,2011-02-04,4.5,False
2011-02-04,20,2011-02-04,20.94,False
2011-02-04,21,2011-02-04,2.5,False
2011-02-04,40,2011-02-04,4.56,False
2011-02-04,16,2011-02-04,33.41,False
2011-02-11,26,2011-02-11,10.47,True
2011-02-11,5,2011-02-11,22.94,True
2011-02-11,1,2011-02-11,11.47,True
2011-02-11,2,2011-02-11,44.88,True
2011-02-11,4,2011-02-11,10.47,True
2011-02-11,7,2011-02-11,12.94,True
2011-02-11,6,2011-02-11,22.94,True
2011-02-11,13,2011-02-11,11.94,True
2011-02-11,40,2011-02-11,10.47,True
2011-02-11,11,2011-02-11,10.47,True
2011-02-11,32,2011-02-11,35.82,True
2011-02-11,23,2011-02-11,31.41,True
2011-02-11,20,2011-02-11,10.47,True
2011-02-11,39,2011-02-11,2.56,True
2011-02-11,12,2011-02-11,10.47,True
2011-02-11,16,2011-02-11,11.47,True
2011-02-11,17,2011-02-11,11.94,True
2011-02-18,5,2011-02-18,11.47,False
2011-02-18,1,2011-02-18,11.47,False
2011-02-18,31,2011-02-18,10.47,False
2011-02-18,17,2011-02-18,10.94,False
2011-02-18,6,2011-02-18,22.94,False
2011-02-18,24,2011-02-18,11.47,False
2011-02-18,25,2011-02-18,10.47,False
2011-02-18,45,2011-02-18,16.41,False
2011-02-18,34,2011-02-18,2.0,False
2011-02-18,26,2011-02-18,22.94,False
2011-02-18,12,2011-02-18,6.96,False
2011-02-18,2,2011-02-18,57.35,False
2011-02-18,10,2011-02-18,19.94,False
2011-02-18,13,2011-02-18,11.44,False
2011-02-18,23,2011-02-18,47.35,False
2011-02-18,11,2011-02-18,10.47,False
2011-02-25,22,2011-02-25,20.94,False
2011-02-25,20,2011-02-25,20.94,False
2011-02-25,13,2011-02-25,5.97,False
2011-02-25,31,2011-02-25,20.94,False
2011-02-25,1,2011-02-25,11.47,False
2011-02-25,24,2011-02-25,11.47,False
2011-02-25,34,2011-02-25,6.0,False
2011-02-25,6,2011-02-25,11.47,False
2011-02-25,32,2011-02-25,5.47,False
2011-02-25,23,2011-02-25,36.88,False
2011-02-25,12,2011-02-25,10.47,False
2011-02-25,10,2011-02-25,41.88,False
2011-02-25,11,2011-02-25,35.88,False
2011-02-25,4,2011-02-25,10.47,False
2011-03-04,13,2011-03-04,5.97,False
2011-03-04,28,2011-03-04,15.94,False
2011-03-04,35,2011-03-04,4.5,False
2011-03-04,9,2011-03-04,11.47,False
2011-03-04,17,2011-03-04,11.94,False
2011-03-04,21,2011-03-04,1.0,False
2011-03-04,5,2011-03-04,11.47,False
2011-03-04,41,2011-03-04,5.97,False
2011-03-04,10,2011-03-04,10.47,False
2011-03-04,1,2011-03-04,22.94,False
2011-03-04,20,2011-03-04,10.47,False
2011-03-04,23,2011-03-04,10.47,False
2011-03-04,24,2011-03-04,22.94,False
2011-03-04,26,2011-03-04,10.47,False
2011-03-04,4,2011-03-04,10.47,False
2011-03-04,2,2011-03-04,4.79,False
2011-03-11,41,2011-03-11,32.82,False
2011-03-11,12,2011-03-11,20.94,False
2011-03-11,2,2011-03-11,10.47,False
2011-03-11,6,2011-03-11,22.94,False
2011-03-11,23,2011-03-11,41.88,False
2011-03-11,4,2011-03-11,10.47,False
2011-03-11,20,2011-03-11,20.94,False
2011-03-11,32,2011-03-11,16.91,False
2011-03-11,10,2011-03-11,26.41,False
2011-03-11,5,2011-03-11,5.77,False
2011-03-11,17,2011-03-11,56.7,False
2011-03-11,16,2011-03-11,11.47,False
2011-03-11,34,2011-03-11,4.0,False
2011-03-11,7,2011-03-11,17.31,False
2011-03-11,13,2011-03-11,5.97,False
2011-03-11,1,2011-03-11,34.41,False
2011-03-18,1,2011-03-18,11.47,False
2011-03-18,5,2011-03-18,21.94,False
2011-03-18,34,2011-03-18,8.94,False
2011-03-18,2,2011-03-18,2.5,False
2011-03-18,24,2011-03-18,11.47,False
2011-03-18,23,2011-03-18,62.82,False
2011-03-18,7,2011-03-18,19.41,False
2011-03-18,32,2011-03-18,22.88,False
2011-03-18,10,2011-03-18,72.29,False
2011-03-18,17,2011-03-18,5.47,False
2011-03-18,41,2011-03-18,11.44,False
2011-03-18,6,2011-03-18,137.64,False
2011-03-18,11,2011-03-18,10.47,False
2011-03-18,9,2011-03-18,22.94,False
2011-03-18,4,2011-03-18,10.47,False
2011-03-25,41,2011-03-25,10.94,False
2011-03-25,10,2011-03-25,62.82,False
2011-03-25,22,2011-03-25,20.94,False
2011-03-25,5,2011-03-25,34.41,False
2011-03-25,2,2011-03-25,45.88,False
2011-03-25,4,2011-03-25,9.97,False
2011-03-25,13,2011-03-25,16.41,False
2011-03-25,7,2011-03-25,11.54,False
2011-03-25,34,2011-03-25,4.0,False
2011-03-25,17,2011-03-25,6.33,False
2011-03-25,12,2011-03-25,31.41,False
2011-03-25,23,2011-03-25,26.38,False
2011-04-01,28,2011-04-01,10.47,False
2011-04-01,34,2011-04-01,2.0,False
2011-04-01,10,2011-04-01,21.41,False
2011-04-01,16,2011-04-01,11.47,False
2011-04-01,20,2011-04-01,10.47,False
2011-04-01,39,2011-04-01,24.96,False
2011-04-01,22,2011-04-01,52.35,False
2011-04-01,2,2011-04-01,2.5,False
2011-04-01,31,2011-04-01,6.0,False
2011-04-01,4,2011-04-01,10.47,False
2011-04-01,13,2011-04-01,56.2,False
2011-04-01,7,2011-04-01,12.24,False
2011-04-01,6,2011-04-01,22.94,False
2011-04-01,19,2011-04-01,15.0,False
2011-04-01,12,2011-04-01,31.41,False
2011-04-01,23,2011-04-01,10.47,False
2011-04-08,23,2011-04-08,94.23,False
2011-04-08,22,2011-04-08,10.47,False
2011-04-08,6,2011-04-08,11.47,False
2011-04-08,7,2011-04-08,18.01,False
2011-04-08,28,2011-04-08,51.85,False
2011-04-08,39,2011-04-08,20.94,False
2011-04-08,32,2011-04-08,17.91,False
2011-04-08,2,2011-04-08,57.35,False
2011-04-08,31,2011-04-08,10.47,False
2011-04-08,9,2011-04-08,11.47,False
2011-04-08,11,2011-04-08,20.94,False
2011-04-08,5,2011-04-08,22.94,False
2011-04-08,26,2011-04-08,80.29,False
2011-04-08,20,2011-04-08,10.47,False
2011-04-15,13,2011-04-15,16.41,False
2011-04-15,11,2011-04-15,16.41,False
2011-04-15,6,2011-04-15,34.41,False
2011-04-15,39,2011-04-15,10.47,False
2011-04-15,12,2011-04-15,83.76,False
2011-04-15,21,2011-04-15,19.96,False
2011-04-15,5,2011-04-15,11.47,False
2011-04-15,34,2011-04-15,10.47,False
2011-04-15,17,2011-04-15,17.91,False
2011-04-15,31,2011-04-15,16.0,False
2011-04-22,39,2011-04-22,10.47,False
2011-04-22,6,2011-04-22,11.47,False
2011-04-22,8,2011-04-22,11.47,False
2011-04-22,22,2011-04-22,31.41,False
2011-04-22,26,2011-04-22,24.96,False
2011-04-22,4,2011-04-22,10.47,False
2011-04-22,23,2011-04-22,41.88,False
2011-04-22,13,2011-04-22,10.94,False
2011-04-22,28,2011-04-22,20.94,False
2011-04-22,16,2011-04-22,5.77,False
2011-04-22,7,2011-04-22,36.02,False
2011-04-22,12,2011-04-22,41.88,False
2011-04-22,34,2011-04-22,73.29,False
2011-04-22,31,2011-04-22,5.51,False
2011-04-22,2,2011-04-22,11.54,False
2011-04-22,1,2011-04-22,11.47,False
2011-04-22,17,2011-04-22,10.94,False
2011-04-29,6,2011-04-29,22.94,False
2011-04-29,10,2011-04-29,21.88,False
2011-04-29,22,2011-04-29,10.47,False
2011-04-29,5,2011-04-29,22.94,False
2011-04-29,20,2011-04-29,20.94,False
2011-04-29,34,2011-04-29,52.35,False
2011-04-29,11,2011-04-29,10.47,False
2011-04-29,25,2011-04-29,10.47,False
2011-04-29,17,2011-04-29,16.41,False
2011-04-29,4,2011-04-29,10.47,False
2011-04-29,12,2011-04-29,73.29,False
2011-04-29,13,2011-04-29,39.29,False
2011-04-29,2,2011-04-29,11.47,False
2011-04-29,28,2011-04-29,15.44,False
2011-04-29,23,2011-04-29,115.17,False
2011-04-29,39,2011-04-29,12.97,False
2011-05-06,10,2011-05-06,41.88,False
2011-05-06,32,2011-05-06,10.94,False
2011-05-06,26,2011-05-06,22.94,False
2011-05-06,6,2011-05-06,11.47,False
2011-05-06,11,2011-05-06,10.47,False
2011-05-06,23,2011-05-06,52.35,False
2011-05-06,20,2011-05-06,20.94,False
2011-05-06,34,2011-05-06,77.62,False
2011-05-06,17,2011-05-06,11.94,False
2011-05-06,2,2011-05-06,11.47,False
2011-05-06,5,2011-05-06,28.71,False
2011-05-13,32,2011-05-13,17.91,False
2011-05-13,10,2011-05-13,41.88,False
2011-05-13,2,2011-05-13,22.94,False
2011-05-13,41,2011-05-13,10.94,False
2011-05-13,12,2011-05-13,20.94,False
2011-05-13,24,2011-05-13,-18.49,False
2011-05-13,23,2011-05-13,73.29,False
2011-05-13,4,2011-05-13,10.47,False
2011-05-13,13,2011-05-13,72.61,False
2011-05-13,9,2011-05-13,11.47,False
2011-05-13,39,2011-05-13,20.94,False
2011-05-13,1,2011-05-13,11.47,False
2011-05-20,1,2011-05-20,10.47,False
2011-05-20,7,2011-05-20,18.01,False
2011-05-20,41,2011-05-20,17.41,False
2011-05-20,28,2011-05-20,10.47,False
2011-05-20,9,2011-05-20,11.47,False
2011-05-20,23,2011-05-20,20.94,False
2011-05-20,11,2011-05-20,20.94,False
2011-05-20,26,2011-05-20,11.47,False
2011-05-20,39,2011-05-20,52.35,False
2011-05-20,32,2011-05-20,27.85,False
2011-05-20,10,2011-05-20,10.47,False
2011-05-20,12,2011-05-20,31.41,False
2011-05-27,12,2011-05-27,10.47,False
2011-05-27,5,2011-05-27,11.47,False
2011-05-27,17,2011-05-27,5.97,False
2011-05-27,39,2011-05-27,41.88,False
2011-05-27,1,2011-05-27,11.47,False
2011-05-27,31,2011-05-27,1.0,False
2011-05-27,41,2011-05-27,11.44,False
2011-05-27,2,2011-05-27,22.94,False
2011-05-27,7,2011-05-27,17.31,False
2011-05-27,28,2011-05-27,15.94,False
2011-05-27,40,2011-05-27,10.47,False
2011-05-27,10,2011-05-27,20.94,False
2011-05-27,11,2011-05-27,31.88,False
2011-05-27,6,2011-05-27,34.41,False
2011-05-27,23,2011-05-27,41.88,False
2011-05-27,13,2011-05-27,5.97,False
2011-05-27,22,2011-05-27,41.88,False
2011-06-03,31,2011-06-03,20.94,False
2011-06-03,39,2011-06-03,20.94,False
2011-06-03,6,2011-06-03,34.41,False
2011-06-03,24,2011-06-03,11.47,False
2011-06-03,17,2011-06-03,39.29,False
2011-06-03,2,2011-06-03,11.47,False
2011-06-03,11,2011-06-03,267.22,False
2011-06-03,23,2011-06-03,94.23,False
2011-06-03,22,2011-06-03,20.94,False
2011-06-03,8,2011-06-03,11.47,False
2011-06-03,7,2011-06-03,23.08,False
2011-06-03,13,2011-06-03,27.35,False
2011-06-03,10,2011-06-03,31.41,False
2011-06-10,2,2011-06-10,5.77,False
2011-06-10,28,2011-06-10,15.94,False
2011-06-10,32,2011-06-10,5.47,False
2011-06-10,39,2011-06-10,26.44,False
2011-06-10,1,2011-06-10,22.94,False
2011-06-10,5,2011-06-10,11.47,False
2011-06-10,23,2011-06-10,52.35,False
2011-06-10,6,2011-06-10,11.47,False
2011-06-10,10,2011-06-10,31.41,False
2011-06-10,13,2011-06-10,83.58,False
2011-06-10,12,2011-06-10,20.94,False
2011-06-10,11,2011-06-10,62.82,False
2011-06-10,9,2011-06-10,11.47,False
2011-06-10,41,2011-06-10,5.97,False
2011-06-17,17,2011-06-17,5.47,False
2011-06-17,7,2011-06-17,6.47,False
2011-06-17,22,2011-06-17,10.47,False
2011-06-17,5,2011-06-17,34.41,False
2011-06-17,2,2011-06-17,57.35,False
2011-06-17,20,2011-06-17,10.47,False
2011-06-17,16,2011-06-17,6.47,False
2011-06-17,10,2011-06-17,10.47,False
2011-06-17,23,2011-06-17,20.94,False
2011-06-17,32,2011-06-17,49.23,False
2011-06-17,35,2011-06-17,4.5,False
2011-06-17,11,2011-06-17,10.47,False
2011-06-17,34,2011-06-17,23.9,False
2011-06-17,41,2011-06-17,65.67,False
2011-06-24,1,2011-06-24,11.47,False
2011-06-24,31,2011-06-24,10.47,False
2011-06-24,7,2011-06-24,17.31,False
2011-06-24,23,2011-06-24,10.47,False
2011-06-24,6,2011-06-24,45.88,False
2011-06-24,22,2011-06-24,20.94,False
2011-06-24,5,2011-06-24,23.01,False
2011-06-24,32,2011-06-24,21.88,False
2011-06-24,13,2011-06-24,16.41,False
2011-06-24,2,2011-06-24,22.94,False
