Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,19,2011-01-07,15075.39,False
2011-01-07,7,2011-01-07,15922.9,False
2011-01-07,40,2011-01-07,8666.23,False
2011-01-07,18,2011-01-07,22131.33,False
2011-01-07,28,2011-01-07,17232.47,False
2011-01-07,6,2011-01-07,22326.99,False
2011-01-07,29,2011-01-07,9829.62,False
2011-01-07,5,2011-01-07,4391.71,False
2011-01-07,41,2011-01-07,24458.81,False
2011-01-07,39,2011-01-07,28979.37,False
2011-01-07,30,2011-01-07,6596.58,False
2011-01-07,16,2011-01-07,15046.33,False
2011-01-07,17,2011-01-07,30000.44,False
2011-01-07,26,2011-01-07,8630.33,False
2011-01-07,43,2011-01-07,7113.54,False
2011-01-07,36,2011-01-07,2151.74,False
2011-01-07,44,2011-01-07,5468.31,False
2011-01-07,31,2011-01-07,22166.5,False
2011-01-07,38,2011-01-07,3976.22,False
2011-01-07,25,2011-01-07,14109.63,False
2011-01-07,33,2011-01-07,1722.3,False
2011-01-07,35,2011-01-07,10344.86,False
2011-01-07,34,2011-01-07,16695.65,False
2011-01-07,4,2011-01-07,33007.67,False
2011-01-07,20,2011-01-07,25375.74,False
2011-01-07,2,2011-01-07,25721.04,False
2011-01-07,37,2011-01-07,8113.46,False
2011-01-07,24,2011-01-07,12504.79,False
2011-01-07,11,2011-01-07,21588.86,False
2011-01-07,32,2011-01-07,21413.2,False
2011-01-07,27,2011-01-07,30561.89,False
2011-01-07,21,2011-01-07,15376.13,False
2011-01-07,12,2011-01-07,24267.35,False
2011-01-07,3,2011-01-07,4499.03,False
2011-01-07,9,2011-01-07,7141.19,False
2011-01-07,14,2011-01-07,29047.77,False
2011-01-07,42,2011-01-07,5221.81,False
2011-01-07,15,2011-01-07,9562.46,False
2011-01-07,10,2011-01-07,42630.94,False
2011-01-07,23,2011-01-07,29605.76,False
2011-01-07,1,2011-01-07,17391.06,False
2011-01-07,22,2011-01-07,19373.98,False
2011-01-07,8,2011-01-07,14084.64,False
2011-01-07,13,2011-01-07,36661.45,False
2011-01-07,45,2011-01-07,12191.77,False
2011-01-14,2,2011-01-14,24044.68,False
2011-01-14,30,2011-01-14,6894.35,False
2011-01-14,22,2011-01-14,18313.22,False
2011-01-14,33,2011-01-14,1591.38,False
2011-01-14,8,2011-01-14,14724.47,False
2011-01-14,44,2011-01-14,5906.28,False
2011-01-14,21,2011-01-14,15397.06,False
2011-01-14,14,2011-01-14,25164.32,False
2011-01-14,41,2011-01-14,23104.26,False
2011-01-14,10,2011-01-14,45660.58,False
