Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,30,2011-01-07,79.63,False
2011-01-07,29,2011-01-07,1868.7,False
2011-01-07,32,2011-01-07,2113.82,False
2011-01-07,44,2011-01-07,69.38,False
2011-01-07,7,2011-01-07,3817.02,False
2011-01-07,9,2011-01-07,3773.86,False
2011-01-07,34,2011-01-07,3698.33,False
2011-01-07,23,2011-01-07,2883.47,False
2011-01-07,33,2011-01-07,29.79,False
2011-01-07,43,2011-01-07,110.91,False
2011-01-07,4,2011-01-07,4344.71,False
2011-01-07,1,2011-01-07,8022.82,False
2011-01-07,5,2011-01-07,1843.32,False
2011-01-07,15,2011-01-07,2574.61,False
2011-01-07,16,2011-01-07,2542.75,False
2011-01-07,12,2011-01-07,3348.76,False
2011-01-07,45,2011-01-07,2244.7,False
2011-01-07,14,2011-01-07,3319.61,False
2011-01-07,22,2011-01-07,2297.16,False
2011-01-07,19,2011-01-07,4028.85,False
2011-01-07,27,2011-01-07,2520.65,False
2011-01-07,26,2011-01-07,2160.37,False
2011-01-07,13,2011-01-07,5011.41,False
2011-01-07,6,2011-01-07,5981.7,False
2011-01-07,11,2011-01-07,3053.15,False
2011-01-07,36,2011-01-07,10.4,False
2011-01-07,41,2011-01-07,2718.83,False
2011-01-07,37,2011-01-07,128.29,False
2011-01-07,10,2011-01-07,6674.82,False
2011-01-07,38,2011-01-07,75.01,False
2011-01-07,28,2011-01-07,2638.93,False
2011-01-07,17,2011-01-07,4538.69,False
2011-01-07,8,2011-01-07,3792.76,False
2011-01-07,40,2011-01-07,1986.55,False
2011-01-07,21,2011-01-07,2333.67,False
2011-01-07,31,2011-01-07,2409.94,False
2011-01-07,24,2011-01-07,1894.12,False
2011-01-07,3,2011-01-07,2090.26,False
2011-01-07,35,2011-01-07,1081.23,False
2011-01-07,20,2011-01-07,4137.42,False
2011-01-07,42,2011-01-07,82.95,False
2011-01-07,18,2011-01-07,2314.39,False
2011-01-07,25,2011-01-07,1569.43,False
2011-01-07,39,2011-01-07,3500.83,False
2011-01-07,2,2011-01-07,5186.85,False
2011-01-14,4,2011-01-14,4216.22,False
2011-01-14,8,2011-01-14,4049.1,False
2011-01-14,44,2011-01-14,42.49,False
2011-01-14,14,2011-01-14,3448.45,False
2011-01-14,32,2011-01-14,1976.35,False
2011-01-14,45,2011-01-14,2024.9,False
2011-01-14,22,2011-01-14,2255.33,False
2011-01-14,18,2011-01-14,2289.66,False
2011-01-14,5,2011-01-14,1654.5,False
2011-01-14,25,2011-01-14,1728.36,False
2011-01-14,35,2011-01-14,1521.9,False
2011-01-14,40,2011-01-14,2021.23,False
2011-01-14,20,2011-01-14,3321.15,False
2011-01-14,21,2011-01-14,2216.83,False
2011-01-14,39,2011-01-14,3412.8,False
2011-01-14,31,2011-01-14,1758.84,False
2011-01-14,1,2011-01-14,6639.08,False
2011-01-14,6,2011-01-14,4462.03,False
2011-01-14,9,2011-01-14,3908.43,False
2011-01-14,24,2011-01-14,1739.26,False
2011-01-14,3,2011-01-14,1521.29,False
2011-01-14,13,2011-01-14,5386.37,False
2011-01-14,29,2011-01-14,759.11,False
2011-01-14,7,2011-01-14,3387.54,False
2011-01-14,23,2011-01-14,3172.51,False
2011-01-14,27,2011-01-14,2288.18,False
2011-01-14,42,2011-01-14,51.8,False
2011-01-14,34,2011-01-14,4036.42,False
2011-01-14,33,2011-01-14,7.67,False
2011-01-14,37,2011-01-14,157.37,False
2011-01-14,19,2011-01-14,4189.6,False
2011-01-14,38,2011-01-14,43.9,False
2011-01-14,43,2011-01-14,96.13,False
2011-01-14,16,2011-01-14,2175.93,False
2011-01-14,41,2011-01-14,3030.91,False
2011-01-14,10,2011-01-14,7256.51,False
2011-01-14,12,2011-01-14,3670.79,False
2011-01-14,15,2011-01-14,2157.8,False
2011-01-14,30,2011-01-14,69.53,False
2011-01-14,26,2011-01-14,2844.68,False
2011-01-14,11,2011-01-14,2919.18,False
2011-01-14,28,2011-01-14,2323.45,False
2011-01-14,2,2011-01-14,4709.72,False
2011-01-14,17,2011-01-14,4711.37,False
2011-01-14,36,2011-01-14,21.65,False
2011-01-21,17,2011-01-21,4614.98,False
2011-01-21,7,2011-01-21,3435.83,False
2011-01-21,18,2011-01-21,2274.36,False
2011-01-21,3,2011-01-21,1326.34,False
2011-01-21,1,2011-01-21,6605.12,False
2011-01-21,39,2011-01-21,3160.01,False
2011-01-21,27,2011-01-21,2677.19,False
2011-01-21,21,2011-01-21,1882.92,False
2011-01-21,20,2011-01-21,4280.49,False
2011-01-21,28,2011-01-21,2489.69,False
2011-01-21,12,2011-01-21,3954.88,False
2011-01-21,41,2011-01-21,3004.72,False
2011-01-21,34,2011-01-21,5238.21,False
2011-01-21,5,2011-01-21,1771.72,False
2011-01-21,22,2011-01-21,2403.29,False
2011-01-21,26,2011-01-21,2315.33,False
2011-01-21,31,2011-01-21,2214.5,False
2011-01-21,14,2011-01-21,3727.86,False
2011-01-21,15,2011-01-21,2887.65,False
2011-01-21,8,2011-01-21,5585.21,False
2011-01-21,11,2011-01-21,3154.57,False
2011-01-21,44,2011-01-21,63.02,False
2011-01-21,35,2011-01-21,1466.35,False
