Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,6,2011-01-07,18793.58,False
2011-01-07,11,2011-01-07,16823.68,False
2011-01-07,42,2011-01-07,20529.69,False
2011-01-07,30,2011-01-07,13696.11,False
2011-01-07,14,2011-01-07,27330.96,False
2011-01-07,41,2011-01-07,18741.61,False
2011-01-07,44,2011-01-07,5946.19,False
2011-01-07,27,2011-01-07,19704.45,False
2011-01-07,18,2011-01-07,3582.4,False
2011-01-07,45,2011-01-07,6679.99,False
2011-01-07,37,2011-01-07,14018.81,False
2011-01-07,33,2011-01-07,5601.6,False
2011-01-07,25,2011-01-07,2161.98,False
2011-01-07,26,2011-01-07,14629.68,False
2011-01-07,19,2011-01-07,17896.72,False
2011-01-07,10,2011-01-07,5599.06,False
2011-01-07,13,2011-01-07,24724.72,False
2011-01-07,40,2011-01-07,17944.87,False
2011-01-07,5,2011-01-07,686.95,False
2011-01-07,8,2011-01-07,17181.05,False
2011-01-07,2,2011-01-07,40998.96,False
2011-01-07,17,2011-01-07,10615.44,False
2011-01-07,38,2011-01-07,11819.94,False
2011-01-07,7,2011-01-07,7702.13,False
2011-01-07,3,2011-01-07,178.86,False
2011-01-07,32,2011-01-07,16955.54,False
2011-01-07,34,2011-01-07,16414.54,False
2011-01-07,23,2011-01-07,6618.79,False
2011-01-07,39,2011-01-07,22660.01,False
2011-01-07,21,2011-01-07,2965.36,False
2011-01-07,29,2011-01-07,2171.19,False
2011-01-07,43,2011-01-07,19282.88,False
2011-01-07,15,2011-01-07,2131.01,False
2011-01-07,31,2011-01-07,32886.85,False
2011-01-07,36,2011-01-07,6972.01,False
2011-01-07,16,2011-01-07,2472.05,False
2011-01-07,28,2011-01-07,34061.84,False
2011-01-07,20,2011-01-07,24942.75,False
2011-01-07,1,2011-01-07,35362.9,False
2011-01-07,12,2011-01-07,2664.47,False
2011-01-07,35,2011-01-07,3306.62,False
2011-01-07,4,2011-01-07,37019.67,False
2011-01-07,24,2011-01-07,17798.05,False
2011-01-07,22,2011-01-07,5037.16,False
2011-01-14,37,2011-01-14,14286.45,False
2011-01-14,41,2011-01-14,18295.05,False
2011-01-14,10,2011-01-14,5490.07,False
2011-01-14,39,2011-01-14,22779.32,False
2011-01-14,35,2011-01-14,3882.8,False
2011-01-14,23,2011-01-14,5824.43,False
2011-01-14,5,2011-01-14,574.55,False
2011-01-14,8,2011-01-14,16966.01,False
2011-01-14,33,2011-01-14,6044.69,False
2011-01-14,34,2011-01-14,16607.19,False
2011-01-14,2,2011-01-14,41689.01,False
2011-01-14,17,2011-01-14,6898.32,False
2011-01-14,13,2011-01-14,24845.79,False
2011-01-14,14,2011-01-14,25886.86,False
2011-01-14,22,2011-01-14,5052.77,False
2011-01-14,1,2011-01-14,36612.04,False
2011-01-14,42,2011-01-14,20293.57,False
2011-01-14,19,2011-01-14,18050.73,False
2011-01-14,38,2011-01-14,9369.99,False
2011-01-14,12,2011-01-14,2184.64,False
2011-01-14,4,2011-01-14,38964.95,False
2011-01-14,16,2011-01-14,2003.88,False
2011-01-14,44,2011-01-14,6209.61,False
2011-01-14,18,2011-01-14,2975.19,False
2011-01-14,28,2011-01-14,20179.79,False
2011-01-14,27,2011-01-14,21325.38,False
2011-01-14,26,2011-01-14,12200.98,False
2011-01-14,31,2011-01-14,36230.96,False
2011-01-14,45,2011-01-14,7854.39,False
2011-01-14,21,2011-01-14,3333.66,False
2011-01-14,36,2011-01-14,7939.23,False
2011-01-14,29,2011-01-14,2182.57,False
2011-01-14,11,2011-01-14,16903.34,False
2011-01-14,20,2011-01-14,29510.19,False
2011-01-14,3,2011-01-14,169.24,False
2011-01-14,32,2011-01-14,17414.11,False
2011-01-14,43,2011-01-14,19993.25,False
2011-01-14,40,2011-01-14,14083.22,False
2011-01-14,24,2011-01-14,17737.55,False
2011-01-14,15,2011-01-14,1849.9,False
2011-01-14,7,2011-01-14,4606.23,False
2011-01-14,30,2011-01-14,14383.75,False
2011-01-14,6,2011-01-14,19232.62,False
