Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,19,2011-01-07,9446.29,False
2011-01-07,7,2011-01-07,7630.66,False
2011-01-07,40,2011-01-07,12810.68,False
2011-01-07,18,2011-01-07,11258.34,False
2011-01-07,28,2011-01-07,14810.44,False
2011-01-07,6,2011-01-07,13951.76,False
2011-01-07,29,2011-01-07,8968.97,False
2011-01-07,5,2011-01-07,7335.45,False
2011-01-07,41,2011-01-07,12467.96,False
2011-01-07,39,2011-01-07,11141.04,False
2011-01-07,30,2011-01-07,7410.35,False
2011-01-07,16,2011-01-07,9726.43,False
2011-01-07,17,2011-01-07,9599.12,False
2011-01-07,26,2011-01-07,13225.77,False
2011-01-07,43,2011-01-07,4972.06,False
2011-01-07,36,2011-01-07,1774.11,False
2011-01-07,44,2011-01-07,4511.01,False
2011-01-07,31,2011-01-07,11953.28,False
2011-01-07,38,2011-01-07,5262.34,False
2011-01-07,25,2011-01-07,10809.41,False
2011-01-07,33,2011-01-07,1981.18,False
2011-01-07,35,2011-01-07,10260.72,False
2011-01-07,34,2011-01-07,14959.94,False
2011-01-07,4,2011-01-07,25293.64,False
2011-01-07,20,2011-01-07,24790.5,False
2011-01-07,2,2011-01-07,19092.94,False
2011-01-07,37,2011-01-07,8109.26,False
2011-01-07,24,2011-01-07,10646.78,False
2011-01-07,11,2011-01-07,10427.79,False
2011-01-07,32,2011-01-07,12679.88,False
2011-01-07,27,2011-01-07,17654.48,False
2011-01-07,21,2011-01-07,9499.4,False
2011-01-07,12,2011-01-07,11800.72,False
2011-01-07,3,2011-01-07,4150.96,False
2011-01-07,9,2011-01-07,8365.16,False
2011-01-07,14,2011-01-07,13527.45,False
2011-01-07,42,2011-01-07,8836.0,False
2011-01-07,15,2011-01-07,7332.82,False
2011-01-07,10,2011-01-07,26041.71,False
2011-01-07,23,2011-01-07,16715.69,False
2011-01-07,1,2011-01-07,15984.24,False
2011-01-07,22,2011-01-07,11622.46,False
2011-01-07,8,2011-01-07,9166.83,False
2011-01-07,13,2011-01-07,24627.06,False
2011-01-07,45,2011-01-07,10641.2,False
2011-01-14,2,2011-01-14,22159.74,False
2011-01-14,30,2011-01-14,8586.88,False
2011-01-14,22,2011-01-14,12043.31,False
2011-01-14,33,2011-01-14,1982.43,False
2011-01-14,8,2011-01-14,12198.0,False
2011-01-14,44,2011-01-14,6076.63,False
2011-01-14,21,2011-01-14,11417.16,False
2011-01-14,14,2011-01-14,13961.62,False
2011-01-14,41,2011-01-14,14277.24,False
2011-01-14,10,2011-01-14,27859.44,False
2011-01-14,28,2011-01-14,13274.93,False
2011-01-14,39,2011-01-14,12264.96,False
2011-01-14,36,2011-01-14,2501.15,False
2011-01-14,32,2011-01-14,14644.06,False
2011-01-14,18,2011-01-14,10836.71,False
2011-01-14,7,2011-01-14,7852.95,False
2011-01-14,25,2011-01-14,11928.65,False
2011-01-14,43,2011-01-14,5169.85,False
2011-01-14,5,2011-01-14,8075.77,False
2011-01-14,26,2011-01-14,13475.21,False
2011-01-14,37,2011-01-14,8827.23,False
2011-01-14,17,2011-01-14,13835.84,False
2011-01-14,9,2011-01-14,9049.76,False
2011-01-14,3,2011-01-14,5938.37,False
2011-01-14,27,2011-01-14,18364.66,False
2011-01-14,16,2011-01-14,9542.65,False
2011-01-14,34,2011-01-14,16283.05,False
2011-01-14,1,2011-01-14,17359.7,False
2011-01-14,6,2011-01-14,14867.93,False
2011-01-14,35,2011-01-14,11238.5,False
2011-01-14,38,2011-01-14,5331.29,False
2011-01-14,31,2011-01-14,13504.58,False
2011-01-14,23,2011-01-14,17423.16,False
2011-01-14,42,2011-01-14,9574.86,False
2011-01-14,12,2011-01-14,11463.13,False
2011-01-14,29,2011-01-14,10390.39,False
2011-01-14,24,2011-01-14,11704.56,False
