Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,19,2011-01-07,5629.17,False
2011-01-07,7,2011-01-07,1620.83,False
2011-01-07,40,2011-01-07,5437.53,False
2011-01-07,18,2011-01-07,4282.58,False
2011-01-07,28,2011-01-07,4747.66,False
2011-01-07,6,2011-01-07,8124.62,False
2011-01-07,29,2011-01-07,3095.98,False
2011-01-07,5,2011-01-07,972.2,False
2011-01-07,41,2011-01-07,3719.08,False
2011-01-07,39,2011-01-07,5990.86,False
2011-01-07,30,2011-01-07,1636.74,False
2011-01-07,16,2011-01-07,3587.96,False
2011-01-07,17,2011-01-07,3771.07,False
2011-01-07,26,2011-01-07,5019.32,False
2011-01-07,43,2011-01-07,1487.18,False
2011-01-07,36,2011-01-07,270.94,False
2011-01-07,44,2011-01-07,708.4,False
2011-01-07,31,2011-01-07,3923.03,False
2011-01-07,38,2011-01-07,1011.36,False
2011-01-07,25,2011-01-07,4072.79,False
2011-01-07,33,2011-01-07,265.87,False
2011-01-07,35,2011-01-07,2751.86,False
2011-01-07,34,2011-01-07,4137.27,False
2011-01-07,4,2011-01-07,7823.23,False
2011-01-07,20,2011-01-07,11566.13,False
2011-01-07,2,2011-01-07,9574.93,False
2011-01-07,37,2011-01-07,1863.12,False
2011-01-07,24,2011-01-07,5055.94,False
2011-01-07,11,2011-01-07,6412.93,False
2011-01-07,32,2011-01-07,4368.58,False
2011-01-07,27,2011-01-07,4948.27,False
2011-01-07,21,2011-01-07,2630.04,False
2011-01-07,12,2011-01-07,3662.7,False
2011-01-07,3,2011-01-07,1040.0,False
2011-01-07,9,2011-01-07,3625.84,False
2011-01-07,14,2011-01-07,6661.62,False
2011-01-07,42,2011-01-07,1062.43,False
2011-01-07,15,2011-01-07,2089.21,False
2011-01-07,10,2011-01-07,7987.07,False
2011-01-07,23,2011-01-07,6340.89,False
2011-01-07,1,2011-01-07,7716.16,False
2011-01-07,22,2011-01-07,3711.17,False
2011-01-07,8,2011-01-07,4682.22,False
2011-01-07,13,2011-01-07,8048.21,False
2011-01-07,45,2011-01-07,3236.37,False
2011-01-14,2,2011-01-14,8643.58,False
2011-01-14,30,2011-01-14,1948.58,False
2011-01-14,22,2011-01-14,3779.41,False
2011-01-14,33,2011-01-14,185.19,False
2011-01-14,8,2011-01-14,4721.41,False
2011-01-14,44,2011-01-14,655.13,False
2011-01-14,21,2011-01-14,2547.99,False
2011-01-14,14,2011-01-14,6567.55,False
2011-01-14,41,2011-01-14,3785.96,False
2011-01-14,10,2011-01-14,8498.3,False
2011-01-14,28,2011-01-14,4589.33,False
2011-01-14,39,2011-01-14,6014.9,False
2011-01-14,36,2011-01-14,290.28,False
2011-01-14,32,2011-01-14,4004.14,False
2011-01-14,18,2011-01-14,3538.72,False
2011-01-14,7,2011-01-14,1466.9,False
2011-01-14,25,2011-01-14,3865.82,False
2011-01-14,43,2011-01-14,1507.3,False
2011-01-14,5,2011-01-14,1013.33,False
2011-01-14,26,2011-01-14,4228.02,False
2011-01-14,37,2011-01-14,2069.7,False
2011-01-14,17,2011-01-14,3859.06,False
2011-01-14,9,2011-01-14,2878.73,False
2011-01-14,3,2011-01-14,1043.2,False
2011-01-14,27,2011-01-14,5032.72,False
2011-01-14,16,2011-01-14,3126.47,False
2011-01-14,34,2011-01-14,4317.41,False
2011-01-14,1,2011-01-14,6359.4,False
2011-01-14,6,2011-01-14,7885.04,False
2011-01-14,35,2011-01-14,3009.88,False
2011-01-14,38,2011-01-14,1107.14,False
2011-01-14,31,2011-01-14,3829.92,False
2011-01-14,23,2011-01-14,6312.84,False
2011-01-14,42,2011-01-14,1377.02,False
2011-01-14,12,2011-01-14,3745.89,False
2011-01-14,29,2011-01-14,2559.03,False
2011-01-14,24,2011-01-14,4888.73,False
2011-01-14,19,2011-01-14,5887.24,False
2011-01-14,4,2011-01-14,8898.62,False
2011-01-14,40,2011-01-14,4880.91,False
2011-01-14,20,2011-01-14,10320.7,False
2011-01-14,11,2011-01-14,6295.75,False
2011-01-14,15,2011-01-14,2035.43,False
2011-01-14,13,2011-01-14,7532.77,False
2011-01-14,45,2011-01-14,3446.25,False
2011-01-21,23,2011-01-21,6494.65,False
2011-01-21,14,2011-01-21,8160.91,False
2011-01-21,21,2011-01-21,2553.67,False
2011-01-21,10,2011-01-21,8446.47,False
2011-01-21,1,2011-01-21,6480.25,False
2011-01-21,40,2011-01-21,4801.53,False
2011-01-21,12,2011-01-21,4249.97,False
2011-01-21,22,2011-01-21,3734.27,False
2011-01-21,29,2011-01-21,3066.65,False
2011-01-21,18,2011-01-21,4470.06,False
2011-01-21,7,2011-01-21,1408.76,False
2011-01-21,17,2011-01-21,2884.91,False
2011-01-21,6,2011-01-21,8586.79,False
2011-01-21,35,2011-01-21,3450.05,False
2011-01-21,45,2011-01-21,3697.79,False
2011-01-21,44,2011-01-21,749.2,False
2011-01-21,36,2011-01-21,224.79,False
2011-01-21,24,2011-01-21,4655.81,False
2011-01-21,11,2011-01-21,6382.42,False
2011-01-21,33,2011-01-21,200.36,False
2011-01-21,2,2011-01-21,9135.87,False
2011-01-21,13,2011-01-21,8239.53,False
2011-01-21,34,2011-01-21,4311.79,False
2011-01-21,25,2011-01-21,4080.08,False
2011-01-21,28,2011-01-21,4293.13,False
2011-01-21,5,2011-01-21,1340.86,False
2011-01-21,38,2011-01-21,903.71,False
2011-01-21,37,2011-01-21,1743.12,False
2011-01-21,20,2011-01-21,10405.95,False
2011-01-21,3,2011-01-21,1088.21,False
2011-01-21,39,2011-01-21,5297.99,False
2011-01-21,42,2011-01-21,1169.38,False
2011-01-21,30,2011-01-21,1672.84,False
2011-01-21,31,2011-01-21,4173.0,False
2011-01-21,16,2011-01-21,3459.68,False
2011-01-21,27,2011-01-21,5985.76,False
2011-01-21,41,2011-01-21,3997.59,False
2011-01-21,32,2011-01-21,4481.25,False
2011-01-21,15,2011-01-21,2273.64,False
2011-01-21,43,2011-01-21,1642.6,False
2011-01-21,19,2011-01-21,5293.66,False
2011-01-21,4,2011-01-21,8770.9,False
2011-01-21,26,2011-01-21,4176.99,False
2011-01-21,8,2011-01-21,4681.1,False
2011-01-21,9,2011-01-21,3028.92,False
2011-01-28,36,2011-01-28,223.32,False
2011-01-28,30,2011-01-28,1459.42,False
2011-01-28,16,2011-01-28,3321.13,False
2011-01-28,33,2011-01-28,183.67,False
2011-01-28,38,2011-01-28,1199.03,False
2011-01-28,6,2011-01-28,8138.56,False
2011-01-28,3,2011-01-28,1032.63,False
2011-01-28,35,2011-01-28,3085.55,False
2011-01-28,5,2011-01-28,1420.87,False
2011-01-28,29,2011-01-28,2687.94,False
2011-01-28,20,2011-01-28,10550.75,False
2011-01-28,17,2011-01-28,3286.31,False
2011-01-28,22,2011-01-28,3828.33,False
2011-01-28,45,2011-01-28,2900.12,False
2011-01-28,13,2011-01-28,7858.71,False
2011-01-28,9,2011-01-28,3272.39,False
2011-01-28,15,2011-01-28,2285.88,False
2011-01-28,31,2011-01-28,4139.68,False
2011-01-28,11,2011-01-28,6004.28,False
2011-01-28,2,2011-01-28,9013.4,False
2011-01-28,44,2011-01-28,615.11,False
2011-01-28,24,2011-01-28,4775.27,False
2011-01-28,26,2011-01-28,4591.96,False
2011-01-28,28,2011-01-28,5074.93,False
2011-01-28,12,2011-01-28,4485.95,False
2011-01-28,23,2011-01-28,7171.13,False
2011-01-28,41,2011-01-28,3993.58,False
2011-01-28,4,2011-01-28,8462.37,False
2011-01-28,18,2011-01-28,3734.21,False
2011-01-28,32,2011-01-28,4374.59,False
2011-01-28,37,2011-01-28,1721.69,False
2011-01-28,27,2011-01-28,5011.15,False
2011-01-28,7,2011-01-28,1363.41,False
2011-01-28,39,2011-01-28,5648.31,False
2011-01-28,1,2011-01-28,7217.54,False
2011-01-28,19,2011-01-28,6212.82,False
2011-01-28,21,2011-01-28,2554.64,False
2011-01-28,8,2011-01-28,4721.46,False
2011-01-28,34,2011-01-28,3988.32,False
2011-01-28,42,2011-01-28,1217.1,False
2011-01-28,25,2011-01-28,4325.03,False
2011-01-28,43,2011-01-28,1315.77,False
2011-01-28,40,2011-01-28,5294.39,False
2011-01-28,14,2011-01-28,6734.7,False
2011-01-28,10,2011-01-28,8343.82,False
2011-02-04,8,2011-02-04,4931.54,False
2011-02-04,31,2011-02-04,4918.83,False
2011-02-04,4,2011-02-04,8838.61,False
2011-02-04,12,2011-02-04,4333.56,False
2011-02-04,27,2011-02-04,5659.2,False
2011-02-04,23,2011-02-04,6542.94,False
2011-02-04,19,2011-02-04,6563.17,False
2011-02-04,35,2011-02-04,3232.25,False
2011-02-04,1,2011-02-04,7331.93,False
2011-02-04,38,2011-02-04,1063.54,False
2011-02-04,16,2011-02-04,3227.82,False
2011-02-04,34,2011-02-04,3865.98,False
2011-02-04,6,2011-02-04,7476.96,False
2011-02-04,29,2011-02-04,3297.9,False
2011-02-04,45,2011-02-04,3912.49,False
2011-02-04,42,2011-02-04,1498.04,False
2011-02-04,17,2011-02-04,3627.3,False
2011-02-04,25,2011-02-04,5797.37,False
2011-02-04,26,2011-02-04,5090.38,False
2011-02-04,24,2011-02-04,4920.97,False
2011-02-04,21,2011-02-04,2159.24,False
2011-02-04,43,2011-02-04,1552.62,False
2011-02-04,37,2011-02-04,1880.32,False
2011-02-04,7,2011-02-04,1486.03,False
2011-02-04,44,2011-02-04,595.28,False
2011-02-04,10,2011-02-04,9000.83,False
2011-02-04,28,2011-02-04,5355.53,False
2011-02-04,39,2011-02-04,5964.7,False
2011-02-04,41,2011-02-04,4358.72,False
2011-02-04,14,2011-02-04,8211.72,False
2011-02-04,32,2011-02-04,4791.93,False
2011-02-04,3,2011-02-04,1373.46,False
2011-02-04,18,2011-02-04,4860.0,False
2011-02-04,36,2011-02-04,250.55,False
2011-02-04,40,2011-02-04,5185.27,False
2011-02-04,9,2011-02-04,3007.69,False
2011-02-04,20,2011-02-04,14126.65,False
2011-02-04,5,2011-02-04,1192.08,False
2011-02-04,30,2011-02-04,1780.91,False
2011-02-04,33,2011-02-04,219.21,False
2011-02-04,15,2011-02-04,2415.12,False
2011-02-04,22,2011-02-04,4801.43,False
2011-02-04,13,2011-02-04,8694.12,False
2011-02-04,2,2011-02-04,9147.97,False
2011-02-04,11,2011-02-04,6654.42,False
2011-02-11,28,2011-02-11,5199.49,True
2011-02-11,4,2011-02-11,8819.19,True
2011-02-11,43,2011-02-11,1392.26,True
2011-02-11,23,2011-02-11,7474.4,True
2011-02-11,3,2011-02-11,1210.05,True
2011-02-11,22,2011-02-11,5471.12,True
2011-02-11,42,2011-02-11,1395.93,True
2011-02-11,18,2011-02-11,5221.54,True
2011-02-11,20,2011-02-11,13128.7,True
2011-02-11,27,2011-02-11,5646.88,True
2011-02-11,5,2011-02-11,1379.41,True
2011-02-11,41,2011-02-11,3941.45,True
2011-02-11,1,2011-02-11,8058.65,True
2011-02-11,45,2011-02-11,3829.99,True
2011-02-11,21,2011-02-11,3028.32,True
2011-02-11,25,2011-02-11,4785.11,True
2011-02-11,2,2011-02-11,10754.79,True
2011-02-11,44,2011-02-11,638.75,True
2011-02-11,26,2011-02-11,5253.41,True
2011-02-11,6,2011-02-11,8364.34,True
2011-02-11,19,2011-02-11,6242.86,True
2011-02-11,24,2011-02-11,5773.57,True
2011-02-11,40,2011-02-11,6057.37,True
2011-02-11,14,2011-02-11,7860.56,True
2011-02-11,39,2011-02-11,6293.62,True
2011-02-11,30,2011-02-11,1848.84,True
2011-02-11,33,2011-02-11,239.77,True
2011-02-11,35,2011-02-11,4158.62,True
2011-02-11,34,2011-02-11,4582.71,True
2011-02-11,29,2011-02-11,3671.87,True
2011-02-11,8,2011-02-11,5079.11,True
2011-02-11,9,2011-02-11,3424.15,True
2011-02-11,15,2011-02-11,2678.33,True
2011-02-11,10,2011-02-11,9302.37,True
2011-02-11,12,2011-02-11,4450.54,True
2011-02-11,16,2011-02-11,3467.82,True
2011-02-11,17,2011-02-11,3529.75,True
2011-02-11,7,2011-02-11,1508.77,True
2011-02-11,38,2011-02-11,891.69,True
2011-02-11,31,2011-02-11,5522.45,True
2011-02-11,32,2011-02-11,4384.68,True
2011-02-11,37,2011-02-11,1711.6,True
2011-02-11,36,2011-02-11,206.89,True
2011-02-11,13,2011-02-11,8924.67,True
2011-02-11,11,2011-02-11,7703.32,True
2011-02-18,28,2011-02-18,6197.3,False
2011-02-18,10,2011-02-18,9073.11,False
2011-02-18,2,2011-02-18,9837.68,False
2011-02-18,21,2011-02-18,3296.15,False
2011-02-18,4,2011-02-18,10295.39,False
2011-02-18,25,2011-02-18,5184.54,False
2011-02-18,27,2011-02-18,6745.48,False
2011-02-18,44,2011-02-18,721.42,False
2011-02-18,36,2011-02-18,262.42,False
2011-02-18,35,2011-02-18,3929.71,False
2011-02-18,1,2011-02-18,8478.51,False
2011-02-18,45,2011-02-18,4043.43,False
2011-02-18,7,2011-02-18,1723.17,False
2011-02-18,18,2011-02-18,5608.67,False
2011-02-18,20,2011-02-18,14789.09,False
2011-02-18,38,2011-02-18,1090.31,False
2011-02-18,9,2011-02-18,3662.48,False
2011-02-18,17,2011-02-18,4349.18,False
2011-02-18,42,2011-02-18,1205.74,False
2011-02-18,15,2011-02-18,3448.47,False
2011-02-18,34,2011-02-18,4585.35,False
2011-02-18,31,2011-02-18,5163.91,False
2011-02-18,40,2011-02-18,6307.92,False
2011-02-18,33,2011-02-18,203.66,False
2011-02-18,30,2011-02-18,1729.16,False
2011-02-18,5,2011-02-18,1368.91,False
2011-02-18,22,2011-02-18,5712.32,False
2011-02-18,43,2011-02-18,1388.71,False
2011-02-18,37,2011-02-18,1983.5,False
2011-02-18,11,2011-02-18,8041.23,False
2011-02-18,13,2011-02-18,8384.58,False
2011-02-18,16,2011-02-18,3975.7,False
2011-02-18,23,2011-02-18,8072.54,False
2011-02-18,12,2011-02-18,4550.64,False
2011-02-18,14,2011-02-18,8426.99,False
2011-02-18,3,2011-02-18,1124.36,False
2011-02-18,32,2011-02-18,4858.32,False
2011-02-18,8,2011-02-18,5225.11,False
2011-02-18,24,2011-02-18,6303.33,False
2011-02-18,26,2011-02-18,4826.72,False
2011-02-18,19,2011-02-18,7316.37,False
2011-02-18,6,2011-02-18,8691.66,False
