Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,19,2011-01-07,112141.82,False
2011-01-07,7,2011-01-07,38032.36,False
2011-01-07,40,2011-01-07,108547.37,False
2011-01-07,18,2011-01-07,46587.23,False
2011-01-07,28,2011-01-07,142639.86,False
2011-01-07,6,2011-01-07,97515.01,False
2011-01-07,29,2011-01-07,26493.81,False
2011-01-07,5,2011-01-07,7672.09,False
2011-01-07,41,2011-01-07,124014.9,False
2011-01-07,39,2011-01-07,98038.47,False
2011-01-07,30,2011-01-07,56400.96,False
2011-01-07,16,2011-01-07,23437.36,False
2011-01-07,17,2011-01-07,85408.58,False
2011-01-07,26,2011-01-07,93628.5,False
2011-01-07,43,2011-01-07,82940.28,False
2011-01-07,36,2011-01-07,48464.26,False
2011-01-07,44,2011-01-07,37375.89,False
2011-01-07,31,2011-01-07,131062.82,False
2011-01-07,38,2011-01-07,53988.34,False
2011-01-07,25,2011-01-07,34801.0,False
2011-01-07,33,2011-01-07,35284.67,False
2011-01-07,35,2011-01-07,30466.24,False
2011-01-07,34,2011-01-07,66186.35,False
2011-01-07,4,2011-01-07,155246.63,False
2011-01-07,20,2011-01-07,165284.7,False
2011-01-07,2,2011-01-07,168985.15,False
2011-01-07,37,2011-01-07,60817.54,False
2011-01-07,24,2011-01-07,128113.41,False
2011-01-07,11,2011-01-07,77914.07,False
2011-01-07,32,2011-01-07,100818.34,False
2011-01-07,27,2011-01-07,147687.42,False
2011-01-07,21,2011-01-07,20420.14,False
2011-01-07,12,2011-01-07,24910.54,False
2011-01-07,3,2011-01-07,8348.16,False
2011-01-07,9,2011-01-07,11575.66,False
2011-01-07,14,2011-01-07,198789.07,False
2011-01-07,42,2011-01-07,99017.14,False
2011-01-07,15,2011-01-07,17999.25,False
2011-01-07,10,2011-01-07,51842.94,False
2011-01-07,23,2011-01-07,60417.15,False
2011-01-07,1,2011-01-07,137438.84,False
2011-01-07,22,2011-01-07,54345.55,False
2011-01-07,8,2011-01-07,64514.96,False
2011-01-07,13,2011-01-07,151322.25,False
2011-01-07,45,2011-01-07,49635.33,False
2011-01-14,2,2011-01-14,181575.51,False
2011-01-14,30,2011-01-14,62352.54,False
2011-01-14,22,2011-01-14,49224.59,False
2011-01-14,33,2011-01-14,37192.59,False
2011-01-14,8,2011-01-14,62172.87,False
2011-01-14,44,2011-01-14,37769.39,False
2011-01-14,21,2011-01-14,23446.87,False
2011-01-14,14,2011-01-14,177641.33,False
2011-01-14,41,2011-01-14,115253.45,False
2011-01-14,10,2011-01-14,51995.9,False
2011-01-14,28,2011-01-14,89506.94,False
2011-01-14,39,2011-01-14,104029.91,False
2011-01-14,36,2011-01-14,55473.11,False
2011-01-14,32,2011-01-14,101833.07,False
2011-01-14,18,2011-01-14,36504.65,False
2011-01-14,7,2011-01-14,30437.96,False
2011-01-14,25,2011-01-14,36578.95,False
2011-01-14,43,2011-01-14,88020.22,False
2011-01-14,5,2011-01-14,8320.57,False
2011-01-14,26,2011-01-14,79739.74,False
2011-01-14,37,2011-01-14,66449.46,False
2011-01-14,17,2011-01-14,48799.99,False
2011-01-14,9,2011-01-14,11469.16,False
2011-01-14,3,2011-01-14,8399.29,False
2011-01-14,27,2011-01-14,147243.27,False
2011-01-14,16,2011-01-14,19748.32,False
2011-01-14,34,2011-01-14,67595.14,False
2011-01-14,1,2011-01-14,145156.23,False
2011-01-14,6,2011-01-14,99280.92,False
2011-01-14,35,2011-01-14,29913.47,False
2011-01-14,38,2011-01-14,45615.25,False
2011-01-14,31,2011-01-14,147140.72,False
2011-01-14,23,2011-01-14,51638.4,False
2011-01-14,42,2011-01-14,100089.69,False
2011-01-14,12,2011-01-14,23233.29,False
2011-01-14,29,2011-01-14,24665.57,False
2011-01-14,24,2011-01-14,123798.5,False
2011-01-14,19,2011-01-14,112750.32,False
2011-01-14,4,2011-01-14,159261.88,False
2011-01-14,40,2011-01-14,88145.35,False
2011-01-14,20,2011-01-14,190728.6,False
2011-01-14,11,2011-01-14,82363.84,False
2011-01-14,15,2011-01-14,17776.76,False
2011-01-14,13,2011-01-14,152374.41,False
2011-01-14,45,2011-01-14,50445.89,False
2011-01-21,23,2011-01-21,57433.73,False
2011-01-21,14,2011-01-21,173771.66,False
2011-01-21,21,2011-01-21,21487.03,False
2011-01-21,10,2011-01-21,48206.77,False
2011-01-21,1,2011-01-21,130891.97,False
2011-01-21,40,2011-01-21,85368.5,False
2011-01-21,12,2011-01-21,22247.01,False
2011-01-21,22,2011-01-21,52341.34,False
2011-01-21,29,2011-01-21,25835.12,False
2011-01-21,18,2011-01-21,41131.12,False
2011-01-21,7,2011-01-21,26552.1,False
2011-01-21,17,2011-01-21,46906.48,False
2011-01-21,6,2011-01-21,94654.31,False
2011-01-21,35,2011-01-21,28036.85,False
2011-01-21,45,2011-01-21,47251.03,False
2011-01-21,44,2011-01-21,36800.98,False
2011-01-21,36,2011-01-21,52376.8,False
2011-01-21,24,2011-01-21,111085.39,False
2011-01-21,11,2011-01-21,77181.78,False
2011-01-21,33,2011-01-21,30815.2,False
2011-01-21,2,2011-01-21,167388.5,False
2011-01-21,13,2011-01-21,159013.06,False
2011-01-21,34,2011-01-21,68302.57,False
2011-01-21,25,2011-01-21,34662.16,False
2011-01-21,28,2011-01-21,80276.82,False
2011-01-21,5,2011-01-21,7799.43,False
2011-01-21,38,2011-01-21,40658.08,False
2011-01-21,37,2011-01-21,62272.44,False
2011-01-21,20,2011-01-21,158178.08,False
2011-01-21,3,2011-01-21,7011.91,False
2011-01-21,39,2011-01-21,107081.69,False
2011-01-21,42,2011-01-21,77042.04,False
2011-01-21,30,2011-01-21,55248.09,False
2011-01-21,31,2011-01-21,137891.36,False
2011-01-21,16,2011-01-21,19227.73,False
2011-01-21,27,2011-01-21,146339.28,False
2011-01-21,41,2011-01-21,115028.06,False
2011-01-21,32,2011-01-21,104424.39,False
2011-01-21,15,2011-01-21,18277.2,False
2011-01-21,43,2011-01-21,79396.33,False
2011-01-21,19,2011-01-21,109690.68,False
2011-01-21,4,2011-01-21,161760.0,False
2011-01-21,26,2011-01-21,74736.76,False
2011-01-21,8,2011-01-21,58323.89,False
2011-01-21,9,2011-01-21,11528.63,False
2011-01-28,36,2011-01-28,44824.38,False
2011-01-28,30,2011-01-28,52118.96,False
2011-01-28,16,2011-01-28,19085.65,False
2011-01-28,33,2011-01-28,28353.17,False
2011-01-28,38,2011-01-28,41932.5,False
2011-01-28,6,2011-01-28,88151.15,False
2011-01-28,3,2011-01-28,6256.39,False
2011-01-28,35,2011-01-28,25883.88,False
2011-01-28,5,2011-01-28,7488.39,False
2011-01-28,29,2011-01-28,23759.77,False
2011-01-28,20,2011-01-28,140499.83,False
2011-01-28,17,2011-01-28,45080.56,False
2011-01-28,22,2011-01-28,48617.32,False
2011-01-28,45,2011-01-28,45293.07,False
