Date,Store,Date,Weekly_Sales,IsHoliday
2011-01-07,33,2011-01-07,40.86,False
2011-01-07,9,2011-01-07,8766.38,False
2011-01-07,24,2011-01-07,14631.65,False
2011-01-07,2,2011-01-07,12043.35,False
2011-01-07,12,2011-01-07,15806.32,False
2011-01-07,18,2011-01-07,9591.88,False
2011-01-07,39,2011-01-07,11490.78,False
2011-01-07,20,2011-01-07,17948.49,False
2011-01-07,8,2011-01-07,6520.1,False
2011-01-07,32,2011-01-07,7862.14,False
2011-01-07,17,2011-01-07,10978.72,False
2011-01-07,15,2011-01-07,4232.56,False
2011-01-07,40,2011-01-07,10833.65,False
2011-01-07,7,2011-01-07,6272.82,False
2011-01-07,10,2011-01-07,18290.68,False
2011-01-07,14,2011-01-07,10870.17,False
2011-01-07,11,2011-01-07,12129.95,False
2011-01-07,27,2011-01-07,15259.84,False
2011-01-07,28,2011-01-07,11530.67,False
2011-01-07,29,2011-01-07,6060.48,False
2011-01-07,22,2011-01-07,9642.75,False
2011-01-07,34,2011-01-07,7751.75,False
2011-01-07,16,2011-01-07,8254.36,False
2011-01-07,25,2011-01-07,4781.98,False
2011-01-07,21,2011-01-07,6923.88,False
2011-01-07,19,2011-01-07,12490.39,False
2011-01-07,4,2011-01-07,20624.99,False
2011-01-07,5,2011-01-07,2968.56,False
2011-01-07,31,2011-01-07,7225.86,False
2011-01-07,41,2011-01-07,9619.99,False
2011-01-07,3,2011-01-07,6054.72,False
2011-01-07,6,2011-01-07,16048.32,False
2011-01-07,23,2011-01-07,11971.22,False
2011-01-07,45,2011-01-07,4831.46,False
2011-01-07,36,2011-01-07,23.0,False
2011-01-07,1,2011-01-07,13296.99,False
2011-01-07,35,2011-01-07,7408.08,False
2011-01-07,26,2011-01-07,11534.96,False
2011-01-07,13,2011-01-07,20554.41,False
2011-01-14,35,2011-01-14,9212.13,False
2011-01-14,25,2011-01-14,5424.7,False
2011-01-14,9,2011-01-14,7637.8,False
2011-01-14,27,2011-01-14,10213.98,False
2011-01-14,5,2011-01-14,3573.99,False
2011-01-14,26,2011-01-14,6889.9,False
2011-01-14,4,2011-01-14,17897.03,False
2011-01-14,41,2011-01-14,7308.81,False
2011-01-14,34,2011-01-14,9139.93,False
2011-01-14,15,2011-01-14,5000.53,False
2011-01-14,29,2011-01-14,4952.56,False
2011-01-14,2,2011-01-14,11160.33,False
2011-01-14,17,2011-01-14,8326.56,False
2011-01-14,23,2011-01-14,8889.42,False
2011-01-14,36,2011-01-14,65.0,False
2011-01-14,12,2011-01-14,11584.16,False
2011-01-14,1,2011-01-14,10374.82,False
2011-01-14,7,2011-01-14,5984.92,False
2011-01-14,22,2011-01-14,8204.05,False
2011-01-14,13,2011-01-14,15013.2,False
2011-01-14,16,2011-01-14,7957.54,False
2011-01-14,11,2011-01-14,9563.75,False
2011-01-14,19,2011-01-14,9868.39,False
2011-01-14,3,2011-01-14,5393.2,False
2011-01-14,14,2011-01-14,9083.56,False
2011-01-14,45,2011-01-14,3662.39,False
2011-01-14,24,2011-01-14,15412.24,False
2011-01-14,6,2011-01-14,13956.91,False
2011-01-14,8,2011-01-14,5941.3,False
2011-01-14,33,2011-01-14,26.0,False
2011-01-14,21,2011-01-14,5523.52,False
2011-01-14,39,2011-01-14,8528.17,False
2011-01-14,28,2011-01-14,8968.81,False
