Date,Store,Date,Weekly_Sales,IsHoliday
2011-03-25,41,2011-03-25,0.0,False
2011-05-27,14,2011-05-27,-2.0,False
2011-06-03,14,2011-06-03,1.0,False
2011-07-15,45,2011-07-15,1.0,False
2011-07-29,17,2011-07-29,20.0,False
2011-07-29,27,2011-07-29,20.0,False
2011-07-29,13,2011-07-29,10.0,False
2011-07-29,12,2011-07-29,10.0,False
2011-07-29,23,2011-07-29,10.0,False
2011-07-29,15,2011-07-29,-9.88,False
2011-08-05,19,2011-08-05,60.0,False
2011-08-05,8,2011-08-05,19.76,False
2011-08-05,12,2011-08-05,20.0,False
2011-08-05,23,2011-08-05,10.0,False
2011-08-05,27,2011-08-05,30.0,False
2011-08-05,13,2011-08-05,0.0,False
2011-08-05,17,2011-08-05,20.0,False
2011-08-12,13,2011-08-12,10.0,False
2011-08-12,19,2011-08-12,10.0,False
2011-08-12,23,2011-08-12,10.0,False
2011-08-12,27,2011-08-12,20.0,False
2011-08-12,8,2011-08-12,9.88,False
2011-08-12,2,2011-08-12,10.0,False
2011-08-19,19,2011-08-19,10.0,False
2011-08-19,15,2011-08-19,9.88,False
2011-08-26,1,2011-08-26,10.0,False
2011-08-26,19,2011-08-26,30.0,False
2011-08-26,8,2011-08-26,0.0,False
2011-09-02,25,2011-09-02,20.0,False
2011-09-02,19,2011-09-02,0.0,False
2011-09-02,8,2011-09-02,9.88,False
2011-09-09,23,2011-09-09,-12.88,True
2011-09-16,2,2011-09-16,10.0,False
2011-09-23,2,2011-09-23,10.0,False
2011-09-30,16,2011-09-30,-12.88,False
2011-09-30,23,2011-09-30,12.88,False
2011-09-30,10,2011-09-30,0.0,False
2011-10-07,27,2011-10-07,-10.0,False
2011-10-14,16,2011-10-14,12.88,False
2011-10-21,27,2011-10-21,-9.88,False
2011-10-21,32,2011-10-21,-12.88,False
2011-10-28,8,2011-10-28,-9.88,False
2011-10-28,28,2011-10-28,9.88,False
2011-10-28,17,2011-10-28,-9.88,False
2011-10-28,31,2011-10-28,-12.88,False
2011-11-04,32,2011-11-04,0.0,False
2011-11-04,8,2011-11-04,9.88,False
2011-11-11,8,2011-11-11,9.88,False
2011-11-18,17,2011-11-18,9.88,False
2011-11-25,28,2011-11-25,9.88,True
2011-11-25,25,2011-11-25,-12.88,True
2011-12-02,27,2011-12-02,9.88,False
2011-12-23,28,2011-12-23,7.0,False
2011-12-23,14,2011-12-23,0.0,False
2011-12-30,27,2011-12-30,10.0,True
2011-12-30,15,2011-12-30,-12.88,True
2011-12-30,14,2011-12-30,12.88,True
